"Project","ReleaseId","Path","Class","isLongMethod","isGodClass","isFeatureEnvy","isDuplicatedCode","CodeSmells","NSmells","Buggy"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java/","org.apache.avro.ipc.SaslSocketServer","0","0","1","0","12","13","no"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java/","org.apache.avro.mapred.SequenceFileReader","0","1","1","0","11","13","no"
"avro","release-1.5.3","/lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java/","org.apache.avro.tool.DataFileGetSchemaTool","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java/","org.apache.avro.mapred.AvroWrapper","0","0","1","0","2","3","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/FloatHistogram.java/","org.apache.avro.ipc.stats.FloatHistogram","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java/","org.apache.avro.ipc.NettyTransceiver","0","1","1","0","6","8","yes"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyServer.java/","org.apache.avro.ipc.NettyServer.NettyServerAvroHandler","0","0","1","0","2","3","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyServer.java/","org.apache.avro.ipc.NettyServer","0","0","1","0","2","3","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePlugin.java/","org.apache.avro.ipc.trace.TracePlugin.TraceResponder","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java/","org.apache.avro.io.ResolvingDecoder","0","1","1","1","0","3","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java/","org.apache.avro.reflect.ReflectData","1","1","1","0","4","7","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java/","org.apache.avro.io.EncoderFactory","0","1","1","0","2","4","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/Protocol.java/","org.apache.avro.Protocol.TwoWayMessage","0","1","1","0","0","2","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.BooleanSchema","0","0","0","0","0","0","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java/","org.apache.avro.mapred.SequenceFileReader.WritableData","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.BytesSchema","0","0","0","0","0","0","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java/","org.apache.avro.mapred.HadoopCombiner.PairCollector","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java/","org.apache.avro.ipc.generic.GenericResponder","0","0","1","0","1","2","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransportCodec.java/","org.apache.avro.ipc.NettyTransportCodec.NettyDataPack","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.FloatSchema","0","0","0","0","0","0","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java/","org.apache.avro.file.LengthLimitedInputStream","0","0","1","0","1","2","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java/","org.apache.avro.file.DataFileConstants","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java/","org.apache.avro.ipc.stats.Histogram.Segmenter","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/reflect/Union.java/","org.apache.avro.reflect.Union","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java/","org.apache.avro.ipc.stats.Stopwatch.SystemTicks","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceCollection.java/","org.apache.avro.ipc.trace.TraceCollection","0","1","1","0","6","8","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.LockableArrayList","0","0","0","0","8","8","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java/","org.apache.avro.AvroRuntimeException","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java/","org.apache.avro.mapred.AvroOutputFormat","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java/","org.apache.avro.io.ParsingDecoder","0","1","1","0","0","2","no"
"avro","release-1.5.3","/lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java/","org.apache.avro.mojo.ProtocolMojo","0","0","1","0","2","3","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java/","org.apache.avro.mapred.AvroUtf8InputFormat.Utf8LineRecordReader","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java/","org.apache.avro.ipc.SocketTransceiver","0","0","1","0","2","3","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.MapSchema","0","0","1","0","4","5","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.Repeater","0","0","1","0","1","2","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java/","org.apache.avro.mapred.tether.TetherKeySerialization","0","0","1","0","1","2","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java/","org.apache.avro.reflect.ReflectDatumWriter","0","0","1","0","6","7","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java/","org.apache.avro.reflect.ReflectData.AllowNull","0","0","0","0","1","1","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java/","org.apache.avro.file.DataFileStream.DataBlock","0","1","1","0","1","3","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java/","org.apache.avro.mapred.AvroSerialization.AvroWrapperDeserializer","0","0","1","0","1","2","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroCollector.java/","org.apache.avro.mapred.AvroCollector","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java/","org.apache.avro.io.parsing.ValidatingGrammarGenerator.LitS","0","0","1","0","2","3","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecord.java/","org.apache.avro.specific.SpecificRecord","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java/","org.apache.avro.ipc.stats.StatsPlugin","0","1","1","1","0","3","no"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherData.java/","org.apache.avro.mapred.tether.TetherData","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java/","org.apache.avro.tool.SpecificCompilerTool","0","1","1","0","8","10","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.WriterUnionAction","0","0","0","0","0","0","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java/","org.apache.avro.file.DataFileStream","0","1","1","1","3","6","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java/","org.apache.avro.file.DeflateCodec","0","0","1","0","1","2","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java/","org.apache.avro.specific.SpecificData","1","1","1","0","1","4","yes"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java/","org.apache.avro.ipc.NettyTransceiver.NettyClientAvroHandler","0","0","1","0","3","4","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java/","org.apache.avro.reflect.Nullable","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java/","org.apache.avro.tool.FromTextTool","1","0","1","0","6","8","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java/","org.apache.avro.io.BufferedBinaryEncoder.ByteSink","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroRecordReader.java/","org.apache.avro.mapred.AvroRecordReader","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java/","org.apache.avro.ipc.SaslSocketTransceiver.Status","0","0","0","0","0","0","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java/","org.apache.avro.io.parsing.ResolvingGrammarGenerator","1","1","1","1","10","14","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java/","org.apache.avro.mapred.SequenceFileRecordReader","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java/","org.apache.avro.ipc.stats.Histogram","0","1","1","0","7","9","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java/","org.apache.avro.ipc.RPCContext","0","1","1","0","1","3","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java/","org.apache.avro.io.BlockingBinaryEncoder","1","1","1","0","1","4","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java/","org.apache.avro.io.parsing.JsonGrammarGenerator","0","1","1","1","0","3","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputService.java/","org.apache.avro.mapred.tether.TetherOutputService","0","1","1","0","2","4","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceCollection.java/","org.apache.avro.ipc.trace.TraceCollection.TraceComparotor","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java/","org.apache.avro.mojo.SchemaMojo","0","0","1","0","2","3","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.NullSchema","0","0","0","0","0","0","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java/","org.apache.avro.mapred.AvroUtf8InputFormat","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/Callback.java/","org.apache.avro.ipc.Callback","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java/","org.apache.avro.io.BinaryDecoder.InputStreamByteSource","0","1","1","0","4","6","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData.EnumSymbol","0","0","1","0","0","1","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.IntCheckAction","0","0","0","0","0","0","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java/","org.apache.avro.UnresolvedUnionException","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/tools/src/main/java/org/apache/avro/tool/Main.java/","org.apache.avro.tool.Main","0","1","1","0","6","8","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java/","org.apache.avro.mapred.tether.TetherOutputFormat","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKey.java/","org.apache.avro.mapred.AvroKey","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceNode.java/","org.apache.avro.ipc.trace.TraceNode","0","1","1","0","0","2","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.ArraySchema","0","0","1","0","4","5","yes"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java/","org.apache.avro.ipc.trace.SpanAggregator.SpanAggregationResults","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java/","org.apache.avro.io.BinaryDecoder.ByteSource","0","1","1","0","0","2","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/file/SnappyCodec.java/","org.apache.avro.file.SnappyCodec","0","0","1","0","0","1","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData","1","1","1","1","10","14","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java/","org.apache.avro.mapred.tether.TetherKeySerialization.TetherDataDeserializer","0","0","1","0","1","2","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java/","org.apache.avro.ipc.stats.Histogram.EntryIterator","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java/","org.apache.avro.tool.SpecificCompilerTool.FileExtensionFilter","0","0","0","0","0","0","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java/","org.apache.avro.io.DecoderFactory","0","1","1","1","1","4","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java/","org.apache.avro.file.CodecFactory","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java/","org.apache.avro.AvroTypeException","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Field","0","1","1","0","3","5","yes"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java/","org.apache.avro.ipc.HttpTransceiver","0","0","1","0","0","1","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java/","org.apache.avro.file.DataFileReader.SeekableInputStream","0","0","1","0","0","1","yes"
"avro","release-1.5.3","/lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java/","org.apache.avro.mojo.AbstractAvroMojo","0","0","1","0","1","2","yes"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java/","org.apache.avro.ipc.trace.SpanAggregator.TraceFormationResults","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java/","org.apache.avro.generic.GenericRecord","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java/","org.apache.avro.io.DecoderFactory.DefaultDecoderFactory","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java/","org.apache.avro.ipc.ResponderServlet","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java/","org.apache.avro.generic.GenericData.Fixed","0","1","1","0","4","6","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Name","0","1","1","0","4","6","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java/","org.apache.avro.mapred.tether.TetherReducer","0","1","1","0","0","2","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java/","org.apache.avro.io.BufferedBinaryEncoder.OutputStreamSink","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java/","org.apache.avro.SchemaParseException","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.SkipAction","0","0","1","0","0","1","yes"
"avro","release-1.5.3","/lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java/","org.apache.avro.tool.JsonToBinaryFragmentTool","0","0","1","1","2","4","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java/","org.apache.avro.io.BlockingBinaryEncoder.BlockedValue.State","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java/","org.apache.avro.mapred.tether.TetherKeySerialization.TetherDataSerializer","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java/","org.apache.avro.ipc.reflect.ReflectResponder","0","0","0","0","1","1","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Field.Order","0","0","0","0","0","0","yes"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransportCodec.java/","org.apache.avro.ipc.NettyTransportCodec.NettyFrameEncoder","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpServer.java/","org.apache.avro.ipc.HttpServer","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java/","org.apache.avro.tool.InduceSchemaTool","0","0","1","0","4","5","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java/","org.apache.avro.io.DirectBinaryDecoder","0","1","1","0","3","5","yes"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java/","org.apache.avro.ipc.Requestor.Request","0","1","1","0","0","2","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java/","org.apache.avro.mapred.HadoopMapper.MapCollector","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java/","org.apache.avro.ipc.SaslSocketTransceiver.SaslParticipant","0","0","1","0","0","1","yes"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceClientServlet.java/","org.apache.avro.ipc.trace.TraceClientServlet","0","1","1","1","6","9","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java/","org.apache.avro.file.SeekableInput","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java/","org.apache.avro.ipc.specific.SpecificRequestor","0","0","1","0","0","1","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java/","org.apache.avro.io.EncoderFactory.DefaultEncoderFactory","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextInputFormat.java/","org.apache.avro.mapred.AvroAsTextInputFormat","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java/","org.apache.avro.io.DatumReader","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroTextOutputFormat.java/","org.apache.avro.mapred.AvroTextOutputFormat.AvroTextRecordWriter","0","0","1","0","3","4","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextRecordReader.java/","org.apache.avro.mapred.AvroAsTextRecordReader","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java/","org.apache.avro.tool.DataFileWriteTool","1","0","1","0","2","4","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java/","org.apache.avro.specific.SpecificDatumReader.SchemaConstructable","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java/","org.apache.avro.AvroRemoteException","0","0","0","0","0","0","yes"
"avro","release-1.5.3","/lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java/","org.apache.avro.tool.BinaryFragmentToJsonTool","0","0","1","1","2","4","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java/","org.apache.avro.file.DataFileWriter.NonCopyingByteArrayOutputStream","0","0","1","0","0","1","yes"
"avro","release-1.5.3","/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java/","org.apache.avro.compiler.specific.SpecificCompiler.OutputFile","0","0","1","0","1","2","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java/","org.apache.avro.generic.GenericArray","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Type","0","0","0","0","0","0","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.UnionAdjustAction","0","0","1","0","0","1","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java/","org.apache.avro.file.SeekableFileInput","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java/","org.apache.avro.specific.FixedSize","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.SeenPair","0","1","1","0","2","4","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema","1","1","1","0","84","87","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.DefaultStartAction","0","0","0","0","1","1","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/file/Codec.java/","org.apache.avro.file.Codec","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java/","org.apache.avro.io.ValidatingEncoder","0","1","1","0","0","2","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/FileSpanStorage.java/","org.apache.avro.ipc.trace.FileSpanStorage.DiskWriterThread","0","1","1","0","7","9","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java/","org.apache.avro.file.NullCodec","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java/","org.apache.avro.ipc.stats.StatsServlet","1","1","1","1","19","23","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java/","org.apache.avro.ipc.SaslSocketTransceiver.AnonymousClient","0","0","1","0","9","10","yes"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java/","org.apache.avro.ipc.reflect.ReflectRequestor","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKeyComparator.java/","org.apache.avro.mapred.AvroKeyComparator","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java/","org.apache.avro.mapred.tether.TetherMapRunner","0","1","1","0","0","2","no"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java/","org.apache.avro.mapred.SequenceFileReader.Converter","0","0","0","0","0","0","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/Schema.java/","org.apache.avro.Schema.Parser","0","0","1","0","1","2","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java/","org.apache.avro.file.DataFileStream.Header","0","0","0","0","0","0","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherRecordReader.java/","org.apache.avro.mapred.tether.TetherRecordReader","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java/","org.apache.avro.reflect.ReflectDatumReader","0","0","1","0","0","1","yes"
"avro","release-1.5.3","/lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java/","org.apache.avro.tool.RecodecTool","1","0","1","0","4","6","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java/","org.apache.avro.io.BufferedBinaryEncoder","0","1","1","0","0","2","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java/","org.apache.avro.specific.SpecificRecordBase","0","0","1","0","0","1","yes"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java/","org.apache.avro.io.parsing.Symbol.Fixup","0","0","0","0","1","1","yes"
"avro","release-1.5.3","/lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroInputFormat.java/","org.apache.avro.mapred.AvroInputFormat","0","0","1","0","0","1","no"
"avro","release-1.5.3","/lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java/","org.apache.avro.ipc.SaslSocketServer.AnonymousServer","0","0","0","0","9","9","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java/","org.apache.avro.io.JsonEncoder","0","1","1","0","0","2","no"
"avro","release-1.5.3","/lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java/","org.apache.avro.file.DataFileReader12","0","1","1","0","3","5","yes"
